1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01
1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01
1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01
1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01
1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01
1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.452806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01
1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,-1.924719387755102105e+02,-2.384719387755102105e+02,1.452806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01
1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,-4.447193877551021046e+01,-2.384719387755102105e+02,-9.047193877551021046e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01
1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,-7.147193877551021046e+01,-3.147193877551021046e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,-2.384719387755102105e+02,-2.254719387755102105e+02,1.452806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01
1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,-2.304719387755102105e+02,-2.074719387755102105e+02,1.352806122448978954e+01,1.352806122448978954e+01,-4.847193877551021046e+01,-2.384719387755102105e+02,-1.847193877551021046e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01
1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,-1.634719387755102105e+02,-2.384719387755102105e+02,1.152806122448978954e+01,1.452806122448978954e+01,-2.324719387755102105e+02,-2.264719387755102105e+02,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01
1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,8.528061224489789538e+00,-2.384719387755102105e+02,-8.447193877551021046e+01,-3.847193877551021046e+01,-2.384719387755102105e+02,-1.147193877551021046e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01
1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,-2.074719387755102105e+02,-2.284719387755102105e+02,-2.054719387755102105e+02,-2.144719387755102105e+02,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01
1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,-2.347193877551021046e+01,-2.384719387755102105e+02,-2.384719387755102105e+02,-3.447193877551021046e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01
1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.452806122448978954e+01,-2.194719387755102105e+02,-2.344719387755102105e+02,1.552806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01
1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,-2.247193877551021046e+01,-2.384719387755102105e+02,-2.384719387755102105e+02,-1.594719387755102105e+02,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01,1.352806122448978954e+01
